time,P_AC_W;;;;;;;;;;;
2025-01-15 02:00:00,0.00;;;;;;;;;;;
2025-01-15 03:00:00,0.00;;;;;;;;;;;
2025-01-15 04:00:00,0.00;;;;;;;;;;;
2025-01-15 05:00:00,0.00;;;;;;;;;;;
2025-01-15 06:00:00,48.771339191076606;;;;;;;;;;;
2025-01-15 07:00:00,300.86010658734637;;;;;;;;;;;
2025-01-15 08:00:00,384.33433512723127;;;;;;;;;;;
2025-01-15 09:00:00,422.8182125838087;;;;;;;;;;;
2025-01-15 10:00:00,434.16436152615336;;;;;;;;;;;
2025-01-15 11:00:00,436.8109943768863;;;;;;;;;;;
2025-01-15 12:00:00,408.6772516796884;;;;;;;;;;;
2025-01-15 13:00:00,391.50084702482843;;;;;;;;;;;
2025-01-15 14:00:00,427.05052788213413;;;;;;;;;;;
2025-01-15 15:00:00,428.1413209842004;;;;;;;;;;;
2025-01-15 16:00:00,422.5038773827157;;;;;;;;;;;
2025-01-15 17:00:00,409.52734086069734;;;;;;;;;;;
2025-01-15 18:00:00,327.0544222106807;;;;;;;;;;;
2025-01-15 19:00:00,132.7604015237605;;;;;;;;;;;
2025-01-15 20:00:00,0.00;;;;;;;;;;;
2025-01-15 21:00:00,0.00;;;;;;;;;;;
2025-01-15 22:00:00,0.00;;;;;;;;;;;
2025-01-15 23:00:00,0.00;;;;;;;;;;;
2025-01-16 00:00:00,0.00;;;;;;;;;;;
2025-01-16 01:00:00,0.00;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;